train_rep_loss,train_pred_loss,train_loss,eval_rep_loss,eval_pred_loss,eval_loss
3.5251993324436626e-08,0.006391696631908417,0.003195866011083126,2.4734481662846976e-08,0.0072660640813410286,0.003633044403977692
2.4025524680837407e-08,0.007248609326779842,0.003624316770583391,1.6953998382973622e-08,0.007258853409439325,0.0036294351797550918
2.447509395153702e-08,0.006085771135985851,0.0030428979080170393,1.5591147839444373e-08,0.007385717844590545,0.003692866722121835
1.893496026639241e-08,0.007012271322309971,0.0035061452072113752,1.2924262726698998e-08,0.007229234697297216,0.003614623798057437
2.857879621842585e-08,0.006916925311088562,0.003458476858213544,1.2561742401828723e-08,0.007198188221082091,0.0035991004202514886
2.7180741213328474e-08,0.007519626524299383,0.0037598267663270235,1.5156433708085616e-08,0.007191727217286825,0.003595871152356267
2.515127839330944e-08,0.007277712691575289,0.0036388689186424017,1.7043391942195284e-08,0.00720631112344563,0.003603164083324373
3.2749202460991e-08,0.007319128140807152,0.0036595803685486317,2.1911669279006672e-08,0.007145494176074863,0.003572758031077683
4.5417589689122906e-08,0.008479103446006775,0.0042395745404064655,3.04919559823702e-08,0.007226825412362814,0.003613427933305502
6.030641230836409e-08,0.006668325513601303,0.0033341930247843266,3.575415519208036e-08,0.007132879225537181,0.0035664574708789585
8.686671293389736e-08,0.007250026799738407,0.003625056939199567,4.414311121081482e-08,0.007075787102803588,0.0035379156237468124
1.195035252976595e-07,0.006792676169425249,0.0033963979221880436,6.712249849272211e-08,0.007049805857241154,0.0035249364795163275
1.9291509545382723e-07,0.006903872825205326,0.0034520328044891357,7.46427325282184e-08,0.0070570021402090784,0.003528538392856717
